Date,Open,High,Low,Close,Volume
11/15/2022,"77.26","79.16","75.39","76.37","108,946,305"
11/14/2022,"75.22","75.25","72.67","73.53","108,892,797"
11/11/2022,"69.58","73.32","68.29","72.37","111,709,508"
11/10/2022,"64.30","68.80","63.62","68.47","107,996,305"
11/09/2022,"62.28","63.05","59.80","59.92","62,940,340"
11/08/2022,"64.09","64.96","62.37","63.85","75,938,047"
11/07/2022,"62.93","63.53","61.40","63.08","62,722,500"
11/04/2022,"62.50","63.00","60.53","62.19","84,791,352"
11/03/2022,"58.11","62.28","58.03","60.11","95,279,891"
11/02/2022,"63.00","63.93","58.57","58.63","142,669,406"
11/01/2022,"61.49","61.99","59.43","59.66","83,806,672"
10/31/2022,"60.75","61.86","59.53","60.06","73,274,141"
10/28/2022,"59.10","62.35","58.92","62.01","78,198,609"
10/27/2022,"61.60","62.72","58.51","58.60","83,871,438"
10/26/2022,"59.69","61.77","59.15","59.73","79,915,891"
10/25/2022,"58.77","61.98","58.69","61.47","85,501,883"
10/24/2022,"58.57","59.00","56.66","58.70","76,305,375"
10/21/2022,"57.22","58.91","55.71","58.82","95,366,367"
10/20/2022,"57.47","60.20","57.40","57.77","79,552,602"
10/19/2022,"57.33","59.04","56.57","57.23","75,704,844"
10/18/2022,"59.91","60.49","56.40","57.92","103,064,492"
10/17/2022,"57.35","58.51","57.10","57.96","76,977,602"
10/14/2022,"59.60","59.94","55.84","55.94","96,959,297"
10/13/2022,"55.52","60.14","54.57","58.94","131,159,797"
10/12/2022,"57.45","58.32","56.32","57.85","89,264,180"
10/11/2022,"57.21","58.92","56.05","57.63","114,054,797"
10/10/2022,"57.31","58.79","56.30","57.81","112,241,797"
10/07/2022,"64.01","64.03","58.22","58.44","163,786,297"
10/06/2022,"67.82","70.29","67.66","67.85","98,325,922"
10/05/2022,"66.59","68.69","64.52","67.94","87,127,375"
10/04/2022,"68.27","69.18","67.33","67.90","77,160,477"
10/03/2022,"64.46","66.91","63.39","66.11","83,841,633"
09/30/2022,"63.62","65.91","63.34","63.36","81,664,125"
09/29/2022,"67.15","67.20","62.83","64.14","102,552,398"
09/28/2022,"67.11","68.80","66.56","68.36","72,389,453"
09/27/2022,"67.90","68.78","66.00","67.17","94,871,789"
09/26/2022,"67.87","68.74","66.25","66.30","82,898,688"
09/23/2022,"68.00","69.08","66.82","67.96","87,689,953"
09/22/2022,"73.89","74.29","69.17","69.50","101,436,898"
09/21/2022,"75.44","78.41","74.45","74.48","82,069,695"
09/20/2022,"76.08","76.58","74.73","75.25","51,129,078"
09/19/2022,"75.39","77.34","75.35","76.77","64,966,910"
09/16/2022,"75.62","76.82","74.68","76.51","75,300,180"
09/15/2022,"76.64","77.97","74.91","76.66","81,817,969"
09/14/2022,"77.10","78.08","75.87","77.45","71,483,000"
09/13/2022,"80.96","81.47","76.80","77.03","80,921,219"
09/12/2022,"84.89","85.35","83.46","84.64","71,922,547"
09/09/2022,"84.03","85.68","83.84","85.45","68,936,922"
09/08/2022,"80.03","83.45","79.24","82.78","89,089,297"
09/07/2022,"79.24","80.25","77.74","79.61","67,891,172"
09/06/2022,"80.41","80.89","78.37","78.72","68,727,297"
09/02/2022,"83.32","83.65","79.81","80.24","84,924,445"
09/01/2022,"82.35","82.76","78.52","82.33","94,854,711"
08/31/2022,"86.28","86.72","83.72","84.87","64,991,719"
08/30/2022,"90.06","90.15","85.34","86.94","69,087,117"
08/29/2022,"90.05","91.19","88.26","88.49","61,142,539"
08/26/2022,"96.29","97.60","91.12","91.18","65,552,539"
08/25/2022,"93.14","97.57","93.14","97.18","61,016,199"
08/24/2022,"92.21","93.38","90.90","92.73","56,520,434"
08/23/2022,"92.39","94.44","92.11","92.49","52,590,672"
08/22/2022,"94.40","95.02","92.36","92.84","61,837,281"
08/19/2022,"98.67","99.25","94.59","95.95","67,221,688"
08/18/2022,"97.74","101.07","96.73","100.44","76,059,523"
08/17/2022,"99.26","99.64","96.73","98.27","63,735,578"
08/16/2022,"100.84","101.45","98.32","100.20","60,220,672"
08/15/2022,"100.51","101.85","99.80","101.01","61,327,141"
08/12/2022,"99.20","101.40","98.48","100.83","72,316,352"
08/11/2022,"99.93","102.37","98.00","98.12","77,516,867"
08/10/2022,"98.45","99.35","95.61","99.05","83,416,117"
08/09/2022,"97.95","98.05","93.67","95.54","89,473,664"
08/08/2022,"100.06","101.80","97.99","100.07","92,692,594"
08/05/2022,"101.05","103.86","100.98","102.31","93,859,883"
08/04/2022,"97.50","104.59","97.26","103.91","125,855,797"
08/03/2022,"94.83","98.77","93.62","98.09","131,142,000"
08/02/2022,"95.71","100.92","95.36","99.29","116,734,094"
08/01/2022,"95.59","98.39","93.96","96.78","96,477,508"
07/29/2022,"90.70","94.81","90.56","94.47","76,630,711"
07/28/2022,"90.42","92.22","88.59","91.67","79,009,195"
07/27/2022,"86.94","90.62","86.29","89.82","78,301,562"
07/26/2022,"87.00","87.75","84.71","85.25","69,180,367"
07/25/2022,"86.57","87.60","85.12","87.54","70,083,008"
07/22/2022,"90.20","90.69","87.04","88.10","76,989,695"
07/21/2022,"89.60","91.58","88.22","91.09","90,449,344"
07/20/2022,"85.39","89.92","85.08","89.43","88,348,562"
07/19/2022,"82.76","86.41","82.19","85.88","85,047,516"
07/18/2022,"82.21","84.47","80.94","81.43","90,464,328"
07/15/2022,"79.36","81.20","77.90","81.11","76,050,602"
07/14/2022,"78.23","79.25","76.00","78.60","83,493,648"
07/13/2022,"74.94","79.11","74.48","77.52","79,354,977"
07/12/2022,"76.98","77.44","74.43","76.36","77,873,211"
07/11/2022,"77.85","78.29","75.84","76.95","76,247,539"
07/08/2022,"78.31","80.47","77.40","79.35","83,405,930"
07/07/2022,"77.20","79.99","76.90","79.30","83,640,953"
07/06/2022,"75.17","76.28","73.55","75.35","85,458,867"
07/05/2022,"71.98","75.21","71.60","75.20","95,685,750"
07/01/2022,"75.19","75.45","72.69","73.67","87,734,242"
06/30/2022,"77.73","78.91","75.48","76.47","105,368,602"
06/29/2022,"79.55","79.75","76.51","77.99","104,140,898"
06/28/2022,"85.71","86.73","80.43","80.78","95,752,531"
06/27/2022,"87.36","88.22","85.25","86.16","74,663,484"
06/24/2022,"83.56","87.53","83.08","87.08","88,553,891"
06/23/2022,"84.32","84.41","80.23","82.43","100,614,602"
06/22/2022,"84.40","86.38","83.30","83.75","86,634,719"
